n_susceptible,n_exposed,n_infectious,n_diagnosed,n_recovered,n_dead
14691.0,517.0,355.0,3332.0,4767.0,27.0
14661.0,512.0,353.0,3352.0,4802.0,27.0
14629.0,506.0,352.0,3374.0,4840.0,27.0
14595.0,505.0,354.0,3393.0,4875.0,27.0
14562.0,500.0,350.0,3414.0,4912.0,27.0
14530.0,495.0,349.0,3435.0,4949.0,27.0
14497.0,492.0,346.0,3455.0,4985.0,28.0
14466.0,487.0,342.0,3474.0,5020.0,28.0
14437.0,479.0,339.0,3494.0,5057.0,28.0
14404.0,477.0,334.0,3515.0,5093.0,28.0
14374.0,470.0,331.0,3535.0,5129.0,29.0
14344.0,463.0,323.0,3555.0,5166.0,29.0
14312.0,460.0,321.0,3572.0,5201.0,29.0
14283.0,455.0,318.0,3591.0,5234.0,29.0
14255.0,446.0,311.0,3610.0,5271.0,29.0
14223.0,447.0,310.0,3629.0,5302.0,30.0
14194.0,442.0,308.0,3648.0,5335.0,30.0
14170.0,433.0,305.0,3667.0,5369.0,30.0
14140.0,430.0,302.0,3682.0,5402.0,30.0
14111.0,427.0,299.0,3700.0,5433.0,30.0
14080.0,426.0,296.0,3716.0,5466.0,30.0
14054.0,421.0,292.0,3734.0,5497.0,30.0
14026.0,417.0,287.0,3749.0,5528.0,30.0
13998.0,413.0,285.0,3765.0,5560.0,31.0
