n_susceptible,n_exposed,n_infectious,n_diagnosed,n_recovered,n_dead
862856.0,13067.0,15782.0,12840.0,94958.0,376.0
860013.0,13012.0,15609.0,12907.0,97951.0,387.0
857174.0,12944.0,15532.0,12953.0,100879.0,397.0
854403.0,12770.0,15491.0,12939.0,103865.0,411.0
851693.0,12594.0,15429.0,12841.0,106902.0,420.0
848976.0,12444.0,15325.0,12801.0,109904.0,429.0
846420.0,12217.0,15223.0,12809.0,112772.0,438.0
843817.0,12065.0,15112.0,12762.0,115669.0,454.0
841196.0,11973.0,14975.0,12694.0,118577.0,464.0
838673.0,11719.0,14855.0,12577.0,121571.0,484.0
836114.0,11602.0,14745.0,12417.0,124501.0,500.0
833572.0,11564.0,14574.0,12365.0,127294.0,510.0
831141.0,11422.0,14379.0,12166.0,130242.0,529.0
828582.0,11412.0,14190.0,12047.0,133107.0,541.0
826093.0,11312.0,14151.0,11873.0,135888.0,562.0
823678.0,11248.0,13930.0,11745.0,138697.0,581.0
821304.0,11089.0,13784.0,11683.0,141426.0,593.0
818870.0,11013.0,13701.0,11540.0,144145.0,610.0
816585.0,10817.0,13684.0,11402.0,146759.0,632.0
814194.0,10733.0,13603.0,11252.0,149451.0,646.0
811899.0,10606.0,13575.0,11112.0,152026.0,661.0
809442.0,10634.0,13415.0,11124.0,154588.0,676.0
807121.0,10656.0,13230.0,11030.0,157147.0,695.0
804698.0,10709.0,13162.0,10897.0,159702.0,711.0
802337.0,10673.0,13041.0,10848.0,162256.0,724.0
799974.0,10690.0,12985.0,10786.0,164709.0,735.0
797699.0,10567.0,12921.0,10703.0,167235.0,754.0
795494.0,10368.0,12883.0,10575.0,169789.0,770.0
793290.0,10209.0,12866.0,10563.0,172162.0,789.0
791071.0,10131.0,12826.0,10407.0,174641.0,803.0
788884.0,10019.0,12696.0,10301.0,177162.0,817.0
786687.0,9948.0,12590.0,10249.0,179579.0,826.0
784616.0,9873.0,12409.0,10179.0,181960.0,842.0
782481.0,9824.0,12223.0,10173.0,184319.0,859.0
780345.0,9697.0,12302.0,10062.0,186602.0,871.0
778248.0,9519.0,12318.0,9913.0,189000.0,881.0
776077.0,9658.0,12090.0,9828.0,191331.0,895.0
773916.0,9626.0,12023.0,9625.0,193783.0,906.0
771821.0,9600.0,11830.0,9571.0,196138.0,919.0
769734.0,9539.0,11757.0,9575.0,198341.0,933.0
767728.0,9420.0,11746.0,9532.0,200508.0,945.0
765616.0,9398.0,11594.0,9456.0,202856.0,959.0
763590.0,9349.0,11513.0,9397.0,205060.0,970.0
761582.0,9291.0,11430.0,9297.0,207299.0,980.0
759592.0,9172.0,11409.0,9213.0,209497.0,996.0
757667.0,9011.0,11401.0,9139.0,211655.0,1006.0
755757.0,8869.0,11378.0,9006.0,213853.0,1016.0
753784.0,8849.0,11238.0,9032.0,215948.0,1028.0
751844.0,8846.0,11148.0,8980.0,218022.0,1039.0
750067.0,8663.0,10971.0,8968.0,220155.0,1055.0
748121.0,8552.0,10979.0,8867.0,222291.0,1069.0
746261.0,8517.0,10721.0,8836.0,224466.0,1078.0
744424.0,8512.0,10488.0,8816.0,226548.0,1091.0
742639.0,8409.0,10376.0,8683.0,228664.0,1108.0
740829.0,8320.0,10405.0,8578.0,230633.0,1114.0
739025.0,8258.0,10281.0,8487.0,232693.0,1135.0
737255.0,8147.0,10273.0,8426.0,234630.0,1148.0
735531.0,7998.0,10229.0,8352.0,236610.0,1159.0
733762.0,7958.0,10154.0,8203.0,238627.0,1175.0
732050.0,7874.0,10029.0,8196.0,240544.0,1186.0
730352.0,7786.0,9959.0,8072.0,242504.0,1206.0
728669.0,7732.0,9868.0,8023.0,244371.0,1216.0
726997.0,7644.0,9829.0,7965.0,246217.0,1227.0
725236.0,7706.0,9779.0,7848.0,248071.0,1239.0
723513.0,7724.0,9648.0,7837.0,249910.0,1247.0
721853.0,7700.0,9583.0,7688.0,251799.0,1256.0
720187.0,7682.0,9443.0,7637.0,253662.0,1268.0
718478.0,7666.0,9361.0,7588.0,255507.0,1279.0
716868.0,7538.0,9355.0,7534.0,257295.0,1289.0
715351.0,7348.0,9296.0,7522.0,259059.0,1303.0
713661.0,7324.0,9312.0,7476.0,260791.0,1315.0
712091.0,7260.0,9190.0,7418.0,262593.0,1327.0
710512.0,7187.0,9154.0,7350.0,264339.0,1337.0
709006.0,7076.0,9114.0,7303.0,266032.0,1348.0
707448.0,7021.0,8968.0,7283.0,267800.0,1359.0
705940.0,6996.0,8876.0,7224.0,269473.0,1370.0
704477.0,6937.0,8785.0,7158.0,271146.0,1376.0
703033.0,6820.0,8735.0,7077.0,272833.0,1381.0
701613.0,6637.0,8723.0,7015.0,274503.0,1388.0
700113.0,6637.0,8647.0,6848.0,276239.0,1395.0
698607.0,6621.0,8545.0,6828.0,277875.0,1403.0
697122.0,6659.0,8405.0,6783.0,279491.0,1419.0
695702.0,6629.0,8285.0,6752.0,281083.0,1428.0
694287.0,6525.0,8218.0,6787.0,282627.0,1435.0
692867.0,6449.0,8235.0,6668.0,284212.0,1448.0
691455.0,6403.0,8158.0,6616.0,285786.0,1461.0
690074.0,6365.0,8025.0,6583.0,287355.0,1477.0
688655.0,6306.0,8032.0,6532.0,288868.0,1486.0
687255.0,6355.0,7875.0,6501.0,290400.0,1493.0
685901.0,6291.0,7835.0,6461.0,291888.0,1503.0
684500.0,6291.0,7794.0,6420.0,293362.0,1512.0
683171.0,6214.0,7816.0,6328.0,294831.0,1519.0
681793.0,6203.0,7763.0,6228.0,296360.0,1532.0
680413.0,6188.0,7747.0,6185.0,297807.0,1539.0
679080.0,6125.0,7663.0,6118.0,299347.0,1546.0
677784.0,6053.0,7590.0,6110.0,300791.0,1551.0
676477.0,5977.0,7607.0,6022.0,302237.0,1559.0
675197.0,5992.0,7529.0,5943.0,303652.0,1566.0
673903.0,5854.0,7594.0,5924.0,305024.0,1580.0
672630.0,5833.0,7501.0,5902.0,306430.0,1583.0
671369.0,5769.0,7437.0,5890.0,307817.0,1597.0
670101.0,5731.0,7327.0,5904.0,309210.0,1606.0
668814.0,5740.0,7244.0,5871.0,310599.0,1611.0
667627.0,5653.0,7174.0,5806.0,312001.0,1618.0
666432.0,5608.0,7072.0,5766.0,313375.0,1626.0
665227.0,5504.0,7093.0,5691.0,314731.0,1633.0
664012.0,5448.0,6986.0,5698.0,316092.0,1643.0
662834.0,5444.0,6888.0,5551.0,317508.0,1654.0
661719.0,5379.0,6823.0,5455.0,318841.0,1662.0
660552.0,5349.0,6757.0,5416.0,320136.0,1669.0
659383.0,5342.0,6720.0,5326.0,321431.0,1677.0
658215.0,5256.0,6765.0,5301.0,322653.0,1689.0
657121.0,5195.0,6663.0,5239.0,323959.0,1702.0
656074.0,5093.0,6648.0,5168.0,325185.0,1711.0
654936.0,5052.0,6555.0,5131.0,326488.0,1717.0
653811.0,5032.0,6472.0,5083.0,327751.0,1730.0
652635.0,5084.0,6364.0,5098.0,328960.0,1738.0
651553.0,5006.0,6365.0,5054.0,330153.0,1748.0
650509.0,4979.0,6312.0,4972.0,331351.0,1756.0
649482.0,4874.0,6232.0,4960.0,332569.0,1762.0
648482.0,4765.0,6183.0,4943.0,333736.0,1770.0
647469.0,4700.0,6086.0,4890.0,334956.0,1778.0
646455.0,4633.0,6046.0,4900.0,336065.0,1780.0
645436.0,4603.0,5962.0,4863.0,337232.0,1783.0
644487.0,4489.0,5920.0,4820.0,338370.0,1793.0
643500.0,4502.0,5819.0,4760.0,339501.0,1797.0
642538.0,4434.0,5709.0,4766.0,340629.0,1803.0
641547.0,4419.0,5658.0,4715.0,341732.0,1808.0
640570.0,4370.0,5631.0,4668.0,342827.0,1813.0
639636.0,4332.0,5503.0,4648.0,343941.0,1819.0
638672.0,4334.0,5495.0,4534.0,345022.0,1822.0
637677.0,4374.0,5437.0,4428.0,346133.0,1830.0
636760.0,4337.0,5376.0,4417.0,347154.0,1835.0
635830.0,4261.0,5387.0,4330.0,348232.0,1839.0
634910.0,4180.0,5421.0,4260.0,349259.0,1849.0
634006.0,4155.0,5349.0,4237.0,350280.0,1852.0
633083.0,4126.0,5299.0,4253.0,351257.0,1861.0
632274.0,4003.0,5293.0,4199.0,352245.0,1865.0
631351.0,4005.0,5254.0,4149.0,353249.0,1871.0
630451.0,4033.0,5166.0,4100.0,354252.0,1877.0
