n_susceptible,n_exposed,n_infectious,n_diagnosed,n_recovered,n_dead
55079.0,744.0,985.0,849.0,42120.0,224.0
54921.0,737.0,962.0,837.0,42319.0,225.0
54776.0,712.0,957.0,817.0,42513.0,227.0
54610.0,706.0,947.0,796.0,42713.0,229.0
54456.0,703.0,933.0,784.0,42896.0,230.0
54299.0,707.0,911.0,778.0,43075.0,232.0
54144.0,707.0,899.0,765.0,43253.0,234.0
53993.0,697.0,892.0,752.0,43432.0,235.0
53847.0,689.0,889.0,736.0,43605.0,236.0
53694.0,691.0,876.0,721.0,43782.0,238.0
53534.0,691.0,873.0,710.0,43954.0,239.0
53383.0,694.0,862.0,693.0,44129.0,241.0
53231.0,692.0,857.0,684.0,44296.0,242.0
53077.0,693.0,853.0,680.0,44456.0,242.0
52922.0,696.0,850.0,675.0,44617.0,243.0
52764.0,696.0,855.0,670.0,44773.0,244.0
52601.0,704.0,850.0,678.0,44925.0,245.0
52447.0,705.0,851.0,668.0,45084.0,246.0
52289.0,705.0,854.0,664.0,45243.0,247.0
52129.0,713.0,854.0,658.0,45400.0,248.0
51979.0,710.0,849.0,658.0,45557.0,249.0
51822.0,701.0,855.0,662.0,45712.0,250.0
51671.0,701.0,849.0,663.0,45867.0,251.0
51513.0,699.0,855.0,662.0,46021.0,252.0
51358.0,690.0,860.0,660.0,46180.0,253.0
51201.0,695.0,859.0,658.0,46335.0,254.0
51054.0,687.0,853.0,661.0,46492.0,255.0
50903.0,689.0,848.0,661.0,46646.0,255.0
50756.0,682.0,844.0,661.0,46802.0,256.0
50605.0,675.0,850.0,659.0,46955.0,258.0
50452.0,676.0,848.0,653.0,47115.0,259.0
50308.0,671.0,843.0,645.0,47276.0,259.0
50160.0,676.0,834.0,643.0,47428.0,261.0
50014.0,668.0,834.0,639.0,47585.0,261.0
49873.0,656.0,837.0,634.0,47740.0,262.0
