n_susceptible,n_exposed,n_infectious,n_diagnosed,n_recovered,n_dead
34435.0,119.0,185.0,170.0,64737.0,356.0
34408.0,116.0,177.0,163.0,64781.0,357.0
34383.0,116.0,166.0,156.0,64824.0,357.0
34359.0,114.0,161.0,148.0,64862.0,357.0
34335.0,113.0,155.0,142.0,64899.0,358.0
34314.0,108.0,152.0,138.0,64931.0,358.0
34294.0,102.0,149.0,132.0,64966.0,359.0
34273.0,99.0,144.0,131.0,64997.0,359.0
34252.0,95.0,142.0,128.0,65026.0,359.0
34232.0,94.0,138.0,123.0,65056.0,359.0
34211.0,91.0,139.0,119.0,65083.0,359.0
34191.0,91.0,132.0,118.0,65111.0,360.0
34174.0,86.0,129.0,114.0,65139.0,360.0
34154.0,88.0,122.0,112.0,65167.0,360.0
34136.0,85.0,120.0,107.0,65194.0,360.0
34120.0,80.0,117.0,104.0,65220.0,361.0
34102.0,80.0,115.0,100.0,65245.0,361.0
34087.0,75.0,111.0,97.0,65271.0,361.0
34073.0,72.0,107.0,95.0,65294.0,361.0
34059.0,70.0,103.0,95.0,65314.0,361.0
34043.0,66.0,104.0,91.0,65336.0,361.0
34030.0,65.0,99.0,89.0,65357.0,362.0
34014.0,65.0,95.0,87.0,65378.0,362.0
34001.0,62.0,93.0,81.0,65402.0,362.0
33988.0,62.0,90.0,78.0,65422.0,362.0
33975.0,60.0,89.0,74.0,65441.0,362.0
33963.0,59.0,87.0,69.0,65462.0,362.0
33950.0,59.0,84.0,67.0,65479.0,363.0
33938.0,58.0,82.0,65.0,65496.0,363.0
33926.0,56.0,79.0,63.0,65514.0,363.0
33916.0,54.0,76.0,63.0,65530.0,363.0
33907.0,50.0,74.0,63.0,65545.0,363.0
33898.0,47.0,73.0,60.0,65561.0,363.0
33887.0,45.0,72.0,60.0,65574.0,363.0
33877.0,45.0,68.0,59.0,65589.0,363.0
