Start,End,beta_1,beta_2,alpha,gamma,lamda,Date
2020-03-01,2020-03-13,0.7700995877869912,0.14569584701558394,0.0,0.0039290156086239075,0.03302373163553953,2020-03-01
2020-03-01,2020-03-13,0.7700995877869912,0.14569584701558394,0.0,0.0039290156086239075,0.03302373163553953,2020-03-02
2020-03-01,2020-03-13,0.7700995877869912,0.14569584701558394,0.0,0.0039290156086239075,0.03302373163553953,2020-03-03
2020-03-01,2020-03-13,0.7700995877869912,0.14569584701558394,0.0,0.0039290156086239075,0.03302373163553953,2020-03-04
2020-03-01,2020-03-13,0.7700995877869912,0.14569584701558394,0.0,0.0039290156086239075,0.03302373163553953,2020-03-05
2020-03-01,2020-03-13,0.7700995877869912,0.14569584701558394,0.0,0.0039290156086239075,0.03302373163553953,2020-03-06
2020-03-01,2020-03-13,0.7700995877869912,0.14569584701558394,0.0,0.0039290156086239075,0.03302373163553953,2020-03-07
2020-03-01,2020-03-13,0.7700995877869912,0.14569584701558394,0.0,0.0039290156086239075,0.03302373163553953,2020-03-08
2020-03-01,2020-03-13,0.7700995877869912,0.14569584701558394,0.0,0.0039290156086239075,0.03302373163553953,2020-03-09
2020-03-01,2020-03-13,0.7700995877869912,0.14569584701558394,0.0,0.0039290156086239075,0.03302373163553953,2020-03-10
2020-03-01,2020-03-13,0.7700995877869912,0.14569584701558394,0.0,0.0039290156086239075,0.03302373163553953,2020-03-11
2020-03-01,2020-03-13,0.7700995877869912,0.14569584701558394,0.0,0.0039290156086239075,0.03302373163553953,2020-03-12
2020-03-01,2020-03-13,0.7700995877869912,0.14569584701558394,0.0,0.0039290156086239075,0.03302373163553953,2020-03-13
2020-03-14,2020-03-21,0.8720888047454841,0.10424402152490933,0.0,0.029292575219693695,0.028732302444004047,2020-03-14
2020-03-14,2020-03-21,0.8720888047454841,0.10424402152490933,0.0,0.029292575219693695,0.028732302444004047,2020-03-15
2020-03-14,2020-03-21,0.8720888047454841,0.10424402152490933,0.0,0.029292575219693695,0.028732302444004047,2020-03-16
2020-03-14,2020-03-21,0.8720888047454841,0.10424402152490933,0.0,0.029292575219693695,0.028732302444004047,2020-03-17
2020-03-14,2020-03-21,0.8720888047454841,0.10424402152490933,0.0,0.029292575219693695,0.028732302444004047,2020-03-18
