n_susceptible,n_exposed,n_infectious,n_diagnosed,n_recovered,n_dead
35283.0,906.0,1279.0,1027.0,61185.0,321.0
35100.0,883.0,1247.0,1015.0,61435.0,323.0
34923.0,854.0,1215.0,997.0,61688.0,324.0
34750.0,819.0,1194.0,978.0,61935.0,326.0
34574.0,805.0,1169.0,954.0,62172.0,328.0
34407.0,788.0,1136.0,927.0,62415.0,330.0
34235.0,768.0,1117.0,914.0,62636.0,331.0
34078.0,754.0,1076.0,899.0,62861.0,333.0
33931.0,728.0,1048.0,868.0,63094.0,334.0
33775.0,714.0,1023.0,845.0,63309.0,336.0
33627.0,703.0,995.0,823.0,63516.0,337.0
33487.0,681.0,970.0,796.0,63729.0,339.0
33340.0,669.0,947.0,783.0,63923.0,340.0
33209.0,650.0,910.0,765.0,64126.0,341.0
33078.0,626.0,897.0,741.0,64318.0,342.0
32945.0,616.0,868.0,732.0,64497.0,343.0
32820.0,593.0,853.0,713.0,64678.0,344.0
32698.0,576.0,834.0,700.0,64849.0,346.0
32576.0,566.0,815.0,684.0,65014.0,348.0
32459.0,551.0,795.0,667.0,65180.0,349.0
32351.0,535.0,771.0,649.0,65345.0,351.0
32243.0,519.0,751.0,627.0,65509.0,353.0
32139.0,509.0,715.0,618.0,65666.0,354.0
32038.0,487.0,704.0,601.0,65816.0,355.0
31941.0,468.0,686.0,593.0,65958.0,356.0
31842.0,461.0,666.0,571.0,66104.0,357.0
31749.0,449.0,649.0,555.0,66242.0,357.0
31660.0,433.0,631.0,542.0,66377.0,359.0
31573.0,418.0,617.0,532.0,66502.0,360.0
31493.0,405.0,598.0,509.0,66636.0,361.0
31411.0,387.0,583.0,498.0,66761.0,361.0
31337.0,370.0,560.0,482.0,66890.0,362.0
31260.0,361.0,544.0,470.0,67004.0,363.0
31181.0,357.0,525.0,457.0,67118.0,363.0
31105.0,353.0,508.0,445.0,67227.0,364.0
31032.0,347.0,492.0,432.0,67333.0,365.0
30962.0,338.0,475.0,421.0,67440.0,366.0
30894.0,328.0,464.0,408.0,67542.0,366.0
30828.0,317.0,454.0,396.0,67640.0,367.0
30764.0,306.0,448.0,385.0,67731.0,368.0
30697.0,301.0,431.0,378.0,67826.0,368.0
