n_susceptible,n_exposed,n_infectious,n_diagnosed,n_recovered,n_dead
26996.0,41.0,65.0,73.0,72411.0,416.0
26988.0,39.0,61.0,69.0,72428.0,416.0
26980.0,37.0,59.0,66.0,72443.0,417.0
26972.0,36.0,57.0,63.0,72457.0,417.0
26964.0,37.0,52.0,61.0,72471.0,417.0
26956.0,36.0,51.0,58.0,72484.0,417.0
26950.0,33.0,50.0,55.0,72496.0,417.0
26945.0,31.0,47.0,53.0,72508.0,417.0
26937.0,30.0,48.0,48.0,72521.0,418.0
26931.0,28.0,46.0,46.0,72532.0,418.0
26926.0,27.0,44.0,44.0,72542.0,418.0
26921.0,26.0,42.0,43.0,72552.0,418.0
26915.0,25.0,41.0,42.0,72560.0,418.0
26912.0,24.0,39.0,39.0,72570.0,418.0
26906.0,23.0,36.0,36.0,72582.0,418.0
26903.0,22.0,35.0,33.0,72590.0,418.0
26898.0,21.0,34.0,31.0,72599.0,418.0
26895.0,19.0,33.0,29.0,72607.0,418.0
26891.0,17.0,31.0,29.0,72615.0,418.0
26888.0,16.0,28.0,29.0,72622.0,418.0
26885.0,16.0,26.0,27.0,72630.0,419.0
26883.0,15.0,26.0,25.0,72635.0,419.0
26879.0,14.0,24.0,24.0,72642.0,419.0
26877.0,14.0,21.0,23.0,72648.0,419.0
26874.0,14.0,19.0,23.0,72653.0,419.0
26872.0,13.0,18.0,21.0,72659.0,419.0
26870.0,10.0,19.0,20.0,72664.0,419.0
26869.0,9.0,18.0,19.0,72668.0,419.0
26867.0,8.0,17.0,17.0,72673.0,419.0
26866.0,7.0,16.0,16.0,72677.0,419.0
26864.0,7.0,14.0,17.0,72680.0,419.0
26863.0,7.0,14.0,15.0,72684.0,419.0
26861.0,6.0,13.0,14.0,72688.0,419.0
26860.0,6.0,12.0,13.0,72691.0,419.0
