n_susceptible,n_exposed,n_infectious,n_diagnosed,n_recovered,n_dead
20521.0,8.0,14.0,24.0,78979.0,457.0
20519.0,7.0,13.0,22.0,78983.0,457.0
20519.0,6.0,13.0,20.0,78987.0,457.0
20518.0,5.0,12.0,18.0,78992.0,457.0
20518.0,4.0,10.0,17.0,78996.0,457.0
20516.0,5.0,9.0,16.0,78999.0,457.0
20515.0,4.0,8.0,15.0,79002.0,457.0
20514.0,4.0,7.0,15.0,79004.0,457.0
20514.0,4.0,6.0,14.0,79007.0,457.0
20514.0,3.0,6.0,13.0,79009.0,457.0
20513.0,2.0,6.0,11.0,79012.0,457.0
20513.0,1.0,6.0,10.0,79014.0,457.0
20512.0,2.0,5.0,9.0,79016.0,457.0
20512.0,2.0,4.0,9.0,79018.0,457.0
20511.0,2.0,4.0,8.0,79019.0,457.0
20511.0,2.0,3.0,7.0,79021.0,457.0
20511.0,2.0,2.0,7.0,79022.0,457.0
20511.0,2.0,2.0,6.0,79024.0,457.0
20511.0,2.0,2.0,5.0,79025.0,457.0
20511.0,0.0,3.0,4.0,79026.0,457.0
20510.0,0.0,2.0,5.0,79027.0,457.0
20510.0,1.0,1.0,5.0,79027.0,457.0
20510.0,1.0,2.0,4.0,79028.0,458.0
20510.0,1.0,1.0,4.0,79028.0,458.0
20510.0,1.0,1.0,4.0,79029.0,458.0
20510.0,0.0,2.0,3.0,79029.0,458.0
20510.0,0.0,1.0,3.0,79030.0,458.0
20510.0,1.0,0.0,3.0,79031.0,458.0
20510.0,0.0,1.0,2.0,79031.0,458.0
20510.0,0.0,1.0,2.0,79031.0,458.0
20510.0,0.0,1.0,2.0,79031.0,458.0
20510.0,1.0,0.0,2.0,79032.0,458.0
20510.0,0.0,0.0,2.0,79032.0,458.0
20510.0,0.0,0.0,2.0,79032.0,458.0
