n_susceptible,n_exposed,n_infectious,n_diagnosed,n_recovered,n_dead
62133.0,691.0,865.0,705.0,35425.0,183.0
61988.0,676.0,867.0,694.0,35593.0,184.0
61844.0,668.0,858.0,686.0,35761.0,184.0
61697.0,664.0,849.0,681.0,35925.0,186.0
61551.0,662.0,846.0,678.0,36079.0,187.0
61409.0,655.0,833.0,673.0,36244.0,187.0
61261.0,657.0,828.0,666.0,36401.0,189.0
61124.0,648.0,827.0,653.0,36561.0,190.0
60983.0,634.0,829.0,649.0,36716.0,191.0
60840.0,634.0,820.0,643.0,36873.0,192.0
60699.0,636.0,808.0,638.0,37027.0,193.0
60565.0,630.0,794.0,638.0,37181.0,194.0
60441.0,616.0,782.0,637.0,37332.0,194.0
60308.0,610.0,776.0,634.0,37478.0,196.0
60177.0,593.0,781.0,625.0,37629.0,196.0
60043.0,591.0,769.0,623.0,37779.0,197.0
59913.0,589.0,761.0,620.0,37921.0,198.0
59786.0,584.0,754.0,608.0,38071.0,199.0
59666.0,575.0,744.0,605.0,38212.0,200.0
59549.0,566.0,739.0,599.0,38348.0,201.0
59422.0,566.0,728.0,588.0,38497.0,202.0
59300.0,550.0,735.0,579.0,38636.0,203.0
59190.0,543.0,717.0,579.0,38769.0,204.0
59078.0,532.0,701.0,573.0,38914.0,204.0
58962.0,519.0,693.0,570.0,39053.0,205.0
58845.0,517.0,677.0,570.0,39186.0,206.0
58738.0,509.0,667.0,562.0,39319.0,207.0
58628.0,502.0,662.0,551.0,39451.0,208.0
58519.0,498.0,653.0,544.0,39578.0,209.0
58408.0,498.0,639.0,535.0,39711.0,210.0
58298.0,501.0,628.0,522.0,39842.0,211.0
58186.0,502.0,624.0,514.0,39964.0,212.0
58082.0,491.0,622.0,504.0,40090.0,213.0
57977.0,486.0,612.0,498.0,40215.0,214.0
57874.0,476.0,609.0,490.0,40339.0,214.0
57770.0,472.0,606.0,487.0,40451.0,215.0
