Start,End,beta_1,beta_2,alpha,gamma,lamda,Date
2020-03-01,2020-03-10,0.7586825121705394,0.15714466203714106,0.0,0.00279907581811549,0.036926206497379044,2020-03-01
2020-03-01,2020-03-10,0.7586825121705394,0.15714466203714106,0.0,0.00279907581811549,0.036926206497379044,2020-03-02
2020-03-01,2020-03-10,0.7586825121705394,0.15714466203714106,0.0,0.00279907581811549,0.036926206497379044,2020-03-03
2020-03-01,2020-03-10,0.7586825121705394,0.15714466203714106,0.0,0.00279907581811549,0.036926206497379044,2020-03-04
2020-03-01,2020-03-10,0.7586825121705394,0.15714466203714106,0.0,0.00279907581811549,0.036926206497379044,2020-03-05
2020-03-01,2020-03-10,0.7586825121705394,0.15714466203714106,0.0,0.00279907581811549,0.036926206497379044,2020-03-06
2020-03-01,2020-03-10,0.7586825121705394,0.15714466203714106,0.0,0.00279907581811549,0.036926206497379044,2020-03-07
2020-03-01,2020-03-10,0.7586825121705394,0.15714466203714106,0.0,0.00279907581811549,0.036926206497379044,2020-03-08
2020-03-01,2020-03-10,0.7586825121705394,0.15714466203714106,0.0,0.00279907581811549,0.036926206497379044,2020-03-09
2020-03-01,2020-03-10,0.7586825121705394,0.15714466203714106,0.0,0.00279907581811549,0.036926206497379044,2020-03-10
2020-03-11,2020-03-18,0.8429631930908836,0.11070927782721461,0.0,0.03266081369245609,0.022764236707508288,2020-03-11
2020-03-11,2020-03-18,0.8429631930908836,0.11070927782721461,0.0,0.03266081369245609,0.022764236707508288,2020-03-12
2020-03-11,2020-03-18,0.8429631930908836,0.11070927782721461,0.0,0.03266081369245609,0.022764236707508288,2020-03-13
2020-03-11,2020-03-18,0.8429631930908836,0.11070927782721461,0.0,0.03266081369245609,0.022764236707508288,2020-03-14
2020-03-11,2020-03-18,0.8429631930908836,0.11070927782721461,0.0,0.03266081369245609,0.022764236707508288,2020-03-15
2020-03-11,2020-03-18,0.8429631930908836,0.11070927782721461,0.0,0.03266081369245609,0.022764236707508288,2020-03-16
2020-03-11,2020-03-18,0.8429631930908836,0.11070927782721461,0.0,0.03266081369245609,0.022764236707508288,2020-03-17
2020-03-11,2020-03-18,0.8429631930908836,0.11070927782721461,0.0,0.03266081369245609,0.022764236707508288,2020-03-18
2020-03-19,2020-04-01,0.8304520939270941,0.09904762622344078,0.0,0.0345113851079316,0.0339343497410254,2020-03-19
2020-03-19,2020-04-01,0.8304520939270941,0.09904762622344078,0.0,0.0345113851079316,0.0339343497410254,2020-03-20
2020-03-19,2020-04-01,0.8304520939270941,0.09904762622344078,0.0,0.0345113851079316,0.0339343497410254,2020-03-21
2020-03-19,2020-04-01,0.8304520939270941,0.09904762622344078,0.0,0.0345113851079316,0.0339343497410254,2020-03-22
2020-03-19,2020-04-01,0.8304520939270941,0.09904762622344078,0.0,0.0345113851079316,0.0339343497410254,2020-03-23
2020-03-19,2020-04-01,0.8304520939270941,0.09904762622344078,0.0,0.0345113851079316,0.0339343497410254,2020-03-24
2020-03-19,2020-04-01,0.8304520939270941,0.09904762622344078,0.0,0.0345113851079316,0.0339343497410254,2020-03-25
2020-03-19,2020-04-01,0.8304520939270941,0.09904762622344078,0.0,0.0345113851079316,0.0339343497410254,2020-03-26
2020-03-19,2020-04-01,0.8304520939270941,0.09904762622344078,0.0,0.0345113851079316,0.0339343497410254,2020-03-27
