n_susceptible,n_exposed,n_infectious,n_diagnosed,n_recovered,n_dead
14967.0,2.0,3.0,14.0,84529.0,487.0
14967.0,1.0,3.0,13.0,84531.0,487.0
14967.0,1.0,3.0,11.0,84533.0,487.0
14966.0,1.0,2.0,10.0,84535.0,487.0
14966.0,1.0,2.0,9.0,84537.0,487.0
14966.0,1.0,1.0,8.0,84538.0,487.0
14966.0,1.0,1.0,7.0,84539.0,487.0
14966.0,0.0,1.0,7.0,84540.0,487.0
14966.0,1.0,0.0,6.0,84542.0,487.0
14966.0,0.0,1.0,5.0,84542.0,487.0
14966.0,0.0,0.0,5.0,84543.0,487.0
14966.0,0.0,1.0,4.0,84544.0,487.0
14966.0,0.0,1.0,3.0,84544.0,487.0
14966.0,0.0,0.0,3.0,84545.0,487.0
14966.0,0.0,0.0,3.0,84545.0,487.0
14966.0,1.0,0.0,2.0,84546.0,487.0
14966.0,1.0,0.0,2.0,84546.0,487.0
14966.0,0.0,0.0,2.0,84546.0,487.0
14966.0,0.0,0.0,2.0,84546.0,487.0
14966.0,0.0,0.0,2.0,84547.0,487.0
14966.0,0.0,0.0,2.0,84547.0,487.0
14966.0,0.0,0.0,2.0,84547.0,487.0
14966.0,0.0,0.0,2.0,84547.0,487.0
14966.0,0.0,0.0,2.0,84547.0,487.0
14966.0,0.0,0.0,1.0,84547.0,487.0
14966.0,0.0,0.0,1.0,84547.0,487.0
14966.0,0.0,0.0,1.0,84547.0,487.0
14966.0,0.0,0.0,1.0,84547.0,487.0
14966.0,0.0,0.0,1.0,84547.0,487.0
14966.0,0.0,0.0,1.0,84548.0,487.0
14966.0,0.0,0.0,1.0,84548.0,487.0
14966.0,0.0,0.0,1.0,84548.0,487.0
14966.0,0.0,0.0,1.0,84548.0,487.0
14966.0,0.0,0.0,1.0,84548.0,487.0
14966.0,0.0,0.0,1.0,84548.0,487.0
14966.0,0.0,0.0,1.0,84548.0,487.0
14966.0,0.0,0.0,1.0,84548.0,487.0
