n_susceptible,n_exposed,n_infectious,n_diagnosed,n_recovered,n_dead
29516.0,382.0,579.0,485.0,68667.0,373.0
29435.0,375.0,555.0,473.0,68790.0,374.0
29361.0,363.0,532.0,461.0,68911.0,374.0
29289.0,352.0,518.0,449.0,69019.0,375.0
29221.0,337.0,502.0,438.0,69128.0,376.0
29153.0,322.0,485.0,421.0,69244.0,377.0
29089.0,310.0,469.0,409.0,69347.0,378.0
29027.0,302.0,453.0,394.0,69448.0,378.0
28965.0,294.0,435.0,384.0,69545.0,380.0
28903.0,283.0,428.0,369.0,69638.0,380.0
28850.0,269.0,413.0,361.0,69728.0,381.0
28791.0,267.0,398.0,349.0,69815.0,382.0
28736.0,260.0,383.0,344.0,69896.0,383.0
28686.0,247.0,372.0,331.0,69982.0,383.0
28635.0,242.0,351.0,321.0,70069.0,384.0
28588.0,236.0,336.0,307.0,70151.0,384.0
28535.0,233.0,329.0,297.0,70222.0,385.0
28486.0,231.0,318.0,287.0,70295.0,385.0
28438.0,221.0,314.0,279.0,70363.0,386.0
28394.0,216.0,303.0,268.0,70433.0,387.0
28349.0,213.0,294.0,263.0,70495.0,387.0
28306.0,206.0,288.0,256.0,70558.0,388.0
28266.0,198.0,278.0,253.0,70618.0,389.0
28227.0,190.0,271.0,245.0,70679.0,389.0
28191.0,182.0,261.0,237.0,70741.0,390.0
28153.0,177.0,256.0,228.0,70798.0,390.0
28119.0,171.0,249.0,221.0,70851.0,391.0
28086.0,161.0,244.0,217.0,70902.0,391.0
28053.0,156.0,239.0,208.0,70954.0,392.0
28022.0,151.0,233.0,201.0,71003.0,392.0
27992.0,147.0,223.0,194.0,71052.0,393.0
27963.0,143.0,215.0,190.0,71098.0,393.0
27935.0,137.0,206.0,184.0,71146.0,393.0
27907.0,132.0,202.0,177.0,71190.0,394.0
27876.0,131.0,193.0,169.0,71238.0,394.0
