n_susceptible,n_exposed,n_infectious,n_diagnosed,n_recovered,n_dead
52095.0,536.0,709.0,569.0,45851.0,241.0
51981.0,533.0,699.0,564.0,45982.0,242.0
51869.0,525.0,687.0,559.0,46119.0,244.0
51758.0,520.0,672.0,555.0,46253.0,244.0
51656.0,498.0,667.0,553.0,46382.0,246.0
51550.0,491.0,659.0,547.0,46509.0,246.0
51445.0,486.0,649.0,532.0,46643.0,247.0
51341.0,479.0,639.0,521.0,46774.0,248.0
51240.0,475.0,627.0,515.0,46896.0,249.0
51138.0,470.0,616.0,504.0,47024.0,250.0
51040.0,460.0,604.0,501.0,47145.0,251.0
50938.0,457.0,593.0,492.0,47269.0,252.0
50840.0,452.0,585.0,487.0,47385.0,253.0
50744.0,450.0,576.0,483.0,47495.0,254.0
50648.0,443.0,565.0,479.0,47612.0,254.0
50552.0,436.0,562.0,467.0,47730.0,255.0
50457.0,439.0,547.0,460.0,47842.0,256.0
50363.0,431.0,554.0,455.0,47942.0,257.0
50274.0,425.0,547.0,455.0,48043.0,258.0
50181.0,417.0,547.0,448.0,48150.0,258.0
50096.0,413.0,534.0,439.0,48260.0,259.0
50010.0,406.0,527.0,432.0,48366.0,260.0
49926.0,399.0,516.0,428.0,48473.0,260.0
49842.0,389.0,515.0,420.0,48574.0,261.0
49761.0,384.0,507.0,414.0,48674.0,262.0
49674.0,384.0,504.0,405.0,48772.0,263.0
49592.0,374.0,503.0,402.0,48868.0,263.0
49513.0,373.0,487.0,397.0,48968.0,263.0
49433.0,373.0,481.0,389.0,49063.0,264.0
49351.0,370.0,473.0,385.0,49159.0,265.0
49271.0,367.0,467.0,382.0,49249.0,265.0
49192.0,360.0,466.0,377.0,49341.0,266.0
49117.0,355.0,461.0,375.0,49428.0,266.0
49033.0,359.0,452.0,370.0,49521.0,267.0
48955.0,359.0,448.0,367.0,49606.0,267.0
48874.0,359.0,444.0,363.0,49694.0,268.0
