n_susceptible,n_exposed,n_infectious,n_diagnosed,n_recovered,n_dead
20740.0,25.0,44.0,46.0,78703.0,443.0
20736.0,23.0,41.0,44.0,78714.0,443.0
20732.0,21.0,40.0,41.0,78725.0,443.0
20728.0,18.0,39.0,38.0,78735.0,444.0
20725.0,18.0,37.0,35.0,78743.0,444.0
20722.0,17.0,34.0,35.0,78751.0,444.0
20718.0,16.0,33.0,32.0,78759.0,444.0
20716.0,14.0,31.0,29.0,78767.0,444.0
20714.0,13.0,28.0,30.0,78773.0,444.0
20710.0,14.0,26.0,27.0,78780.0,445.0
20708.0,12.0,23.0,28.0,78786.0,445.0
20706.0,12.0,21.0,25.0,78793.0,445.0
20704.0,11.0,19.0,23.0,78800.0,445.0
20702.0,10.0,18.0,22.0,78804.0,445.0
20701.0,9.0,16.0,20.0,78811.0,445.0
20700.0,8.0,15.0,18.0,78816.0,445.0
20698.0,7.0,15.0,17.0,78820.0,445.0
20697.0,7.0,14.0,16.0,78823.0,445.0
20696.0,6.0,12.0,16.0,78826.0,445.0
20695.0,5.0,12.0,14.0,78831.0,445.0
20694.0,5.0,11.0,13.0,78834.0,445.0
20693.0,4.0,10.0,12.0,78837.0,445.0
20693.0,4.0,10.0,10.0,78840.0,445.0
20691.0,5.0,8.0,10.0,78843.0,445.0
20690.0,5.0,7.0,9.0,78845.0,445.0
20690.0,4.0,7.0,8.0,78848.0,445.0
20689.0,4.0,6.0,8.0,78849.0,445.0
20689.0,3.0,7.0,7.0,78851.0,445.0
20688.0,4.0,5.0,7.0,78853.0,445.0
20688.0,3.0,5.0,7.0,78854.0,445.0
20687.0,3.0,5.0,6.0,78856.0,445.0
20687.0,2.0,5.0,6.0,78856.0,445.0
20686.0,3.0,4.0,6.0,78858.0,445.0
20685.0,3.0,4.0,6.0,78858.0,445.0
