n_susceptible,n_exposed,n_infectious,n_diagnosed,n_recovered,n_dead
7909.0,0.0,0.0,2.0,91562.0,528.0
7909.0,0.0,0.0,2.0,91563.0,528.0
7909.0,0.0,0.0,2.0,91563.0,528.0
7909.0,0.0,0.0,2.0,91563.0,528.0
7909.0,0.0,0.0,2.0,91563.0,528.0
7909.0,0.0,0.0,1.0,91563.0,528.0
7909.0,0.0,0.0,1.0,91563.0,528.0
7909.0,0.0,0.0,1.0,91563.0,528.0
7909.0,0.0,0.0,1.0,91563.0,528.0
7909.0,0.0,0.0,1.0,91563.0,528.0
7909.0,0.0,0.0,1.0,91563.0,528.0
7909.0,0.0,0.0,1.0,91563.0,528.0
7909.0,0.0,0.0,1.0,91563.0,528.0
7909.0,0.0,0.0,1.0,91563.0,528.0
7909.0,0.0,0.0,1.0,91564.0,528.0
7909.0,0.0,0.0,1.0,91564.0,528.0
7909.0,0.0,0.0,1.0,91564.0,528.0
7909.0,0.0,0.0,1.0,91564.0,528.0
7909.0,0.0,0.0,1.0,91564.0,528.0
7909.0,0.0,0.0,1.0,91564.0,528.0
7909.0,0.0,0.0,1.0,91564.0,528.0
7909.0,0.0,0.0,1.0,91564.0,528.0
7909.0,0.0,0.0,1.0,91564.0,528.0
7909.0,0.0,0.0,1.0,91564.0,528.0
7909.0,0.0,0.0,1.0,91564.0,528.0
7909.0,0.0,0.0,1.0,91564.0,528.0
7909.0,0.0,0.0,1.0,91564.0,528.0
7909.0,0.0,0.0,1.0,91564.0,528.0
7909.0,0.0,0.0,1.0,91564.0,528.0
7909.0,0.0,0.0,1.0,91564.0,528.0
7909.0,0.0,0.0,1.0,91564.0,528.0
7909.0,0.0,0.0,1.0,91564.0,528.0
7909.0,0.0,0.0,1.0,91564.0,528.0
