n_susceptible,n_exposed,n_infectious,n_diagnosed,n_recovered,n_dead
42585.0,292.0,395.0,347.0,56075.0,308.0
42522.0,290.0,389.0,334.0,56159.0,308.0
42462.0,284.0,383.0,323.0,56240.0,309.0
42401.0,280.0,380.0,316.0,56315.0,310.0
42344.0,273.0,372.0,311.0,56391.0,311.0
42285.0,271.0,368.0,299.0,56467.0,312.0
42225.0,269.0,361.0,296.0,56539.0,312.0
42167.0,268.0,356.0,290.0,56608.0,313.0
42112.0,263.0,353.0,283.0,56677.0,313.0
42051.0,267.0,343.0,283.0,56744.0,314.0
41994.0,261.0,345.0,277.0,56812.0,314.0
41934.0,260.0,341.0,272.0,56881.0,314.0
41876.0,262.0,335.0,270.0,56944.0,315.0
41823.0,259.0,328.0,265.0,57011.0,315.0
41773.0,252.0,325.0,264.0,57072.0,316.0
41720.0,244.0,322.0,260.0,57140.0,316.0
41666.0,241.0,320.0,259.0,57200.0,316.0
41614.0,237.0,319.0,255.0,57259.0,317.0
41568.0,233.0,308.0,250.0,57325.0,318.0
41522.0,228.0,303.0,246.0,57385.0,318.0
41477.0,215.0,302.0,246.0,57443.0,318.0
41431.0,211.0,296.0,241.0,57504.0,319.0
41386.0,208.0,289.0,237.0,57563.0,319.0
41339.0,208.0,283.0,231.0,57622.0,320.0
41290.0,210.0,273.0,226.0,57683.0,320.0
41243.0,208.0,268.0,226.0,57736.0,320.0
41201.0,205.0,265.0,219.0,57791.0,321.0
41158.0,201.0,264.0,213.0,57845.0,321.0
41117.0,198.0,261.0,208.0,57897.0,321.0
41074.0,193.0,261.0,203.0,57948.0,322.0
41029.0,196.0,257.0,199.0,57999.0,322.0
40987.0,194.0,252.0,198.0,58048.0,323.0
40947.0,193.0,246.0,197.0,58096.0,323.0
40906.0,189.0,246.0,196.0,58141.0,323.0
40869.0,182.0,246.0,197.0,58185.0,323.0
