n_susceptible,n_exposed,n_infectious,n_diagnosed,n_recovered,n_dead
52749.0,811.0,1074.0,948.0,44187.0,232.0
52579.0,792.0,1057.0,926.0,44414.0,234.0
52406.0,778.0,1039.0,910.0,44634.0,235.0
52238.0,771.0,1017.0,887.0,44853.0,237.0
52078.0,759.0,998.0,875.0,45054.0,238.0
51905.0,760.0,989.0,854.0,45253.0,240.0
51742.0,748.0,976.0,837.0,45456.0,243.0
51581.0,736.0,974.0,818.0,45649.0,244.0
51423.0,729.0,957.0,809.0,45839.0,246.0
51256.0,728.0,949.0,792.0,46030.0,247.0
51092.0,728.0,937.0,778.0,46219.0,248.0
50937.0,722.0,932.0,766.0,46395.0,249.0
50774.0,721.0,918.0,765.0,46573.0,251.0
50612.0,730.0,898.0,753.0,46756.0,253.0
50451.0,725.0,898.0,738.0,46935.0,254.0
50295.0,714.0,907.0,723.0,47108.0,255.0
50131.0,720.0,902.0,711.0,47281.0,256.0
49976.0,715.0,900.0,701.0,47452.0,257.0
49812.0,719.0,898.0,689.0,47626.0,258.0
49647.0,721.0,899.0,681.0,47794.0,259.0
49492.0,722.0,892.0,678.0,47957.0,260.0
49338.0,716.0,888.0,681.0,48117.0,262.0
49187.0,710.0,889.0,671.0,48282.0,263.0
49040.0,691.0,885.0,673.0,48450.0,263.0
48883.0,685.0,892.0,668.0,48610.0,265.0
48722.0,698.0,873.0,670.0,48773.0,266.0
48574.0,693.0,861.0,669.0,48939.0,267.0
48424.0,689.0,854.0,670.0,49097.0,268.0
48277.0,679.0,854.0,667.0,49257.0,268.0
48126.0,675.0,849.0,666.0,49417.0,269.0
47982.0,665.0,849.0,658.0,49577.0,270.0
47827.0,674.0,847.0,653.0,49729.0,271.0
47675.0,679.0,838.0,649.0,49888.0,273.0
47529.0,676.0,835.0,640.0,50047.0,274.0
47388.0,663.0,832.0,644.0,50200.0,274.0
47247.0,656.0,833.0,636.0,50354.0,276.0
