n_susceptible,n_exposed,n_infectious,n_diagnosed,n_recovered,n_dead
10373.0,0.0,1.0,5.0,89127.0,496.0
10373.0,0.0,1.0,5.0,89127.0,496.0
10373.0,0.0,1.0,4.0,89128.0,496.0
10373.0,0.0,0.0,4.0,89129.0,496.0
10373.0,0.0,1.0,3.0,89129.0,496.0
10373.0,0.0,0.0,3.0,89130.0,496.0
10373.0,0.0,0.0,3.0,89130.0,496.0
10373.0,0.0,0.0,3.0,89130.0,496.0
10373.0,0.0,0.0,2.0,89130.0,496.0
10372.0,0.0,0.0,2.0,89131.0,496.0
10372.0,0.0,0.0,2.0,89131.0,496.0
10372.0,0.0,0.0,2.0,89131.0,496.0
10372.0,0.0,0.0,2.0,89131.0,496.0
10372.0,0.0,0.0,2.0,89131.0,496.0
10372.0,0.0,0.0,2.0,89131.0,496.0
10372.0,0.0,1.0,1.0,89131.0,496.0
10372.0,0.0,1.0,1.0,89131.0,497.0
10372.0,0.0,0.0,1.0,89132.0,497.0
10372.0,0.0,0.0,1.0,89132.0,497.0
10372.0,0.0,0.0,1.0,89132.0,497.0
10372.0,0.0,0.0,1.0,89132.0,497.0
10372.0,0.0,0.0,1.0,89132.0,497.0
10372.0,0.0,0.0,1.0,89132.0,497.0
10372.0,0.0,0.0,1.0,89132.0,497.0
10372.0,0.0,0.0,1.0,89132.0,497.0
10372.0,0.0,0.0,1.0,89132.0,497.0
10372.0,0.0,0.0,1.0,89132.0,497.0
10372.0,0.0,0.0,1.0,89132.0,497.0
10372.0,0.0,0.0,1.0,89132.0,497.0
10372.0,0.0,0.0,1.0,89132.0,497.0
10372.0,0.0,0.0,1.0,89132.0,497.0
10372.0,0.0,0.0,1.0,89132.0,497.0
10372.0,0.0,0.0,1.0,89132.0,497.0
10372.0,0.0,0.0,1.0,89132.0,497.0
