n_susceptible,n_exposed,n_infectious,n_diagnosed,n_recovered,n_dead
57098.0,701.0,954.0,810.0,40233.0,206.0
56951.0,696.0,926.0,792.0,40430.0,207.0
56793.0,692.0,916.0,774.0,40619.0,207.0
56642.0,683.0,903.0,754.0,40810.0,209.0
56491.0,682.0,889.0,738.0,40991.0,211.0
56340.0,688.0,871.0,722.0,41169.0,212.0
56182.0,693.0,862.0,707.0,41345.0,213.0
56033.0,689.0,855.0,706.0,41505.0,215.0
55882.0,689.0,843.0,693.0,41679.0,216.0
55733.0,683.0,839.0,686.0,41844.0,217.0
55581.0,681.0,829.0,683.0,42010.0,218.0
55431.0,679.0,833.0,670.0,42170.0,219.0
55277.0,679.0,835.0,667.0,42324.0,220.0
55129.0,677.0,824.0,673.0,42478.0,221.0
54979.0,678.0,823.0,671.0,42629.0,222.0
54830.0,676.0,822.0,665.0,42785.0,223.0
54678.0,678.0,823.0,656.0,42944.0,223.0
54531.0,679.0,815.0,660.0,43093.0,224.0
54386.0,671.0,819.0,651.0,43249.0,225.0
54247.0,656.0,823.0,643.0,43406.0,226.0
54095.0,655.0,833.0,634.0,43558.0,227.0
53945.0,662.0,824.0,636.0,43706.0,229.0
53794.0,667.0,824.0,632.0,43855.0,230.0
53642.0,675.0,821.0,631.0,44001.0,231.0
53496.0,673.0,818.0,631.0,44152.0,232.0
53353.0,668.0,814.0,629.0,44305.0,233.0
53209.0,665.0,806.0,629.0,44460.0,234.0
53064.0,657.0,814.0,621.0,44611.0,235.0
52923.0,646.0,812.0,619.0,44766.0,236.0
52785.0,631.0,820.0,615.0,44914.0,237.0
52640.0,643.0,804.0,621.0,45056.0,238.0
52497.0,647.0,800.0,612.0,45206.0,239.0
52352.0,645.0,797.0,608.0,45360.0,240.0
52213.0,638.0,801.0,603.0,45505.0,241.0
52067.0,645.0,795.0,606.0,45647.0,242.0
