n_susceptible,n_exposed,n_infectious,n_diagnosed,n_recovered,n_dead
43001.0,951.0,1357.0,1155.0,53272.0,267.0
42790.0,947.0,1321.0,1123.0,53551.0,269.0
42591.0,931.0,1292.0,1089.0,53829.0,270.0
42398.0,910.0,1259.0,1073.0,54089.0,273.0
42205.0,890.0,1235.0,1049.0,54348.0,275.0
42024.0,867.0,1212.0,1018.0,54604.0,277.0
41841.0,848.0,1188.0,991.0,54855.0,279.0
41660.0,831.0,1173.0,965.0,55092.0,280.0
41483.0,821.0,1142.0,953.0,55320.0,282.0
41315.0,807.0,1110.0,942.0,55545.0,283.0
41146.0,784.0,1091.0,918.0,55777.0,285.0
40983.0,764.0,1066.0,902.0,56000.0,287.0
40820.0,755.0,1036.0,885.0,56218.0,289.0
40662.0,738.0,1016.0,866.0,56429.0,291.0
40504.0,727.0,996.0,844.0,56638.0,292.0
40346.0,719.0,979.0,821.0,56843.0,294.0
40192.0,715.0,953.0,809.0,57038.0,295.0
40046.0,699.0,937.0,794.0,57230.0,296.0
39895.0,689.0,918.0,782.0,57421.0,297.0
39749.0,677.0,902.0,764.0,57611.0,298.0
39611.0,659.0,893.0,744.0,57795.0,300.0
39474.0,646.0,880.0,729.0,57971.0,301.0
39336.0,631.0,869.0,719.0,58144.0,303.0
39207.0,616.0,857.0,709.0,58309.0,304.0
39072.0,606.0,840.0,700.0,58478.0,305.0
38936.0,605.0,817.0,683.0,58655.0,307.0
38807.0,595.0,803.0,670.0,58820.0,307.0
38679.0,591.0,788.0,654.0,58980.0,309.0
38558.0,582.0,767.0,645.0,59140.0,310.0
38434.0,573.0,764.0,625.0,59295.0,311.0
38308.0,568.0,753.0,613.0,59448.0,313.0
38190.0,561.0,738.0,600.0,59600.0,314.0
38074.0,546.0,732.0,592.0,59744.0,314.0
37956.0,543.0,719.0,578.0,59890.0,315.0
37843.0,533.0,712.0,569.0,60029.0,316.0
37730.0,524.0,697.0,562.0,60172.0,317.0
37619.0,512.0,693.0,552.0,60307.0,318.0
