n_susceptible,n_exposed,n_infectious,n_diagnosed,n_recovered,n_dead
50142.0,847.0,1135.0,986.0,46660.0,231.0
49960.0,838.0,1113.0,963.0,46894.0,233.0
49787.0,819.0,1107.0,934.0,47121.0,235.0
49604.0,812.0,1082.0,920.0,47347.0,236.0
49428.0,810.0,1063.0,898.0,47564.0,238.0
49253.0,799.0,1041.0,885.0,47784.0,240.0
49079.0,791.0,1021.0,874.0,47995.0,242.0
48912.0,783.0,1001.0,863.0,48199.0,244.0
48750.0,772.0,987.0,845.0,48404.0,245.0
48577.0,762.0,986.0,834.0,48596.0,247.0
48405.0,757.0,986.0,811.0,48794.0,248.0
48235.0,761.0,972.0,799.0,48986.0,249.0
48067.0,763.0,961.0,796.0,49165.0,250.0
47897.0,761.0,962.0,776.0,49354.0,251.0
47728.0,761.0,957.0,761.0,49542.0,252.0
47567.0,757.0,946.0,753.0,49726.0,253.0
47402.0,746.0,947.0,751.0,49901.0,254.0
47230.0,750.0,940.0,742.0,50084.0,255.0
47065.0,749.0,925.0,744.0,50263.0,256.0
46901.0,746.0,924.0,738.0,50436.0,257.0
46740.0,745.0,921.0,733.0,50606.0,258.0
46579.0,740.0,921.0,722.0,50781.0,259.0
46418.0,730.0,923.0,720.0,50950.0,260.0
46257.0,727.0,921.0,713.0,51122.0,261.0
46102.0,721.0,909.0,710.0,51297.0,262.0
45942.0,719.0,904.0,702.0,51471.0,264.0
45783.0,721.0,899.0,698.0,51637.0,264.0
45623.0,715.0,898.0,693.0,51807.0,265.0
45474.0,706.0,891.0,689.0,51976.0,265.0
45324.0,695.0,887.0,694.0,52136.0,266.0
45175.0,690.0,878.0,693.0,52299.0,267.0
45016.0,691.0,874.0,690.0,52463.0,268.0
44865.0,691.0,862.0,685.0,52630.0,269.0
44710.0,692.0,858.0,682.0,52790.0,269.0
44564.0,684.0,861.0,671.0,52951.0,271.0
44418.0,673.0,856.0,672.0,53111.0,272.0
