n_susceptible,n_exposed,n_infectious,n_diagnosed,n_recovered,n_dead
39220.0,966.0,1377.0,1155.0,56997.0,287.0
39012.0,954.0,1339.0,1129.0,57278.0,289.0
38823.0,934.0,1296.0,1106.0,57552.0,291.0
38641.0,897.0,1274.0,1076.0,57822.0,292.0
38453.0,881.0,1239.0,1051.0,58085.0,294.0
38269.0,857.0,1208.0,1034.0,58338.0,296.0
38093.0,830.0,1185.0,1012.0,58584.0,299.0
37914.0,819.0,1155.0,985.0,58829.0,300.0
37734.0,813.0,1126.0,962.0,59065.0,302.0
37557.0,805.0,1108.0,932.0,59297.0,303.0
37391.0,793.0,1084.0,908.0,59521.0,305.0
37231.0,770.0,1063.0,890.0,59741.0,307.0
37073.0,750.0,1038.0,876.0,59957.0,308.0
36921.0,731.0,1010.0,863.0,60167.0,310.0
36775.0,710.0,989.0,841.0,60375.0,312.0
36617.0,695.0,979.0,826.0,60571.0,314.0
36462.0,693.0,954.0,805.0,60772.0,316.0
36317.0,686.0,931.0,780.0,60970.0,317.0
36180.0,666.0,923.0,759.0,61154.0,319.0
36043.0,649.0,904.0,740.0,61345.0,321.0
35905.0,636.0,882.0,731.0,61525.0,322.0
35771.0,625.0,860.0,715.0,61707.0,324.0
35639.0,620.0,836.0,703.0,61879.0,325.0
35514.0,602.0,821.0,677.0,62061.0,326.0
35390.0,583.0,807.0,670.0,62223.0,328.0
35265.0,565.0,798.0,655.0,62389.0,329.0
35145.0,554.0,786.0,641.0,62546.0,330.0
35024.0,552.0,757.0,631.0,62706.0,331.0
34913.0,541.0,744.0,620.0,62852.0,332.0
34797.0,528.0,736.0,605.0,63002.0,334.0
34685.0,515.0,718.0,595.0,63152.0,336.0
34578.0,505.0,701.0,579.0,63302.0,336.0
34475.0,495.0,686.0,567.0,63441.0,338.0
34370.0,482.0,678.0,554.0,63580.0,338.0
34274.0,471.0,656.0,541.0,63720.0,339.0
34181.0,455.0,646.0,529.0,63851.0,340.0
34087.0,447.0,623.0,522.0,63983.0,341.0
33995.0,434.0,611.0,508.0,64112.0,341.0
